comment_id,emotional_entropy,valence_mixing,multi_label_count,example_very_unclear,unclear_fraction,annotator_disagreement_score
ee51m6c,0.0,0.0,1,False,0.0,0.037037037037037
ee51mtx,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee51njm,1.0,1.0,2,False,0.0,0.037037037037037
ee51ogi,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee51rmn,1.0,0.0,2,False,0.0,0.074074074074074
ee51sz6,0.0,0.0,0,False,0.0,0.0
ee51vcq,1.0,0.0,2,False,0.0,0.037037037037037
ee51w6p,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee52073,1.0,0.0,2,False,0.0,0.074074074074074
ee522yy,0.0,0.0,1,False,0.0,0.037037037037037
ee524sn,0.0,0.0,1,False,0.0,0.037037037037037
ee528j2,2.0,1.5,4,False,0.0,0.1111111111111111
ee52ak9,0.0,0.0,0,False,0.0,0.0
ee52bce,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee52bva,1.0,1.0,2,False,0.0,0.037037037037037
ee52cjs,0.0,0.0,1,False,0.0,0.037037037037037
ee52d69,0.0,0.0,1,False,0.0,0.037037037037037
ee52d9x,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee52emp,1.0,1.0,2,False,0.0,0.074074074074074
ee52ghp,0.0,0.0,1,False,0.0,0.037037037037037
ee52grl,0.0,0.0,1,False,0.0,0.037037037037037
ee52hgi,0.0,0.0,1,False,0.0,0.037037037037037
ee52iny,1.0,0.0,2,False,0.0,0.074074074074074
ee52jbi,2.5849625,1.4591479,6,False,0.0,0.2222222222222222
ee52m54,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ee52tcc,0.0,0.0,1,False,0.0,0.037037037037037
ee52x7x,0.0,0.0,1,False,0.0,0.0
ee532vu,0.0,0.0,0,False,0.0,0.0
ee533uv,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee53426,0.0,0.0,1,False,0.0,0.037037037037037
ee5356u,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee53786,2.0,0.0,4,False,0.0,0.1481481481481481
ee53akz,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ee53apc,1.0,0.0,2,False,0.0,0.074074074074074
ee53ar3,1.0,1.0,2,False,0.0,0.074074074074074
ee53bkq,2.5849625,0.9182958,6,False,0.0,0.2222222222222222
ee53bo9,1.0,0.0,2,False,0.0,0.074074074074074
ee53dua,0.0,0.0,1,False,0.0,0.037037037037037
ee53g37,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee53udw,2.3219281,0.7219281,5,False,0.0,0.1481481481481481
ee53v5u,0.0,0.0,0,False,0.0,0.0
ee53vg3,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ee53wes,0.0,0.0,1,False,0.0,0.037037037037037
ee53yai,2.0,0.0,4,False,0.0,0.1481481481481481
ee53ybt,2.3219281,1.3709506,5,False,0.0,0.1481481481481481
ee54033,1.0,1.0,2,False,0.0,0.074074074074074
ee541zs,0.0,0.0,1,False,0.0,0.037037037037037
ee5441u,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee544t2,0.0,0.0,1,False,0.0,0.037037037037037
ee547ie,1.0,0.0,2,False,0.0,0.037037037037037
ee548bv,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee54ac5,1.0,0.0,2,False,0.0,0.074074074074074
ee54dcb,0.0,0.0,0,False,0.0,0.0
ee54eg4,2.8073549,0.5916728,7,False,0.0,0.2592592592592592
ee54ely,0.0,0.0,1,False,0.0,0.037037037037037
ee54f7w,0.0,0.0,1,False,0.0,0.0
ee54fwf,1.0,1.0,2,False,0.0,0.074074074074074
ee54ito,0.0,0.0,1,False,0.0,0.037037037037037
ee54jyv,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee54k47,1.0,1.0,2,False,0.0,0.037037037037037
ee54kon,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee54l4s,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee54lbj,2.0,0.8112781,4,False,0.0,0.1111111111111111
ee54mzw,1.0,0.0,2,False,0.0,0.074074074074074
ee54p8i,1.0,1.0,2,False,0.0,0.037037037037037
ee54q6a,0.0,0.0,1,False,0.0,0.037037037037037
ee54r3l,0.0,0.0,1,False,0.0,0.037037037037037
ee54usn,1.0,0.0,2,False,0.0,0.037037037037037
ee54xl8,1.0,1.0,2,False,0.0,0.074074074074074
ee55135,1.0,1.0,2,False,0.0,0.074074074074074
ee551s4,0.0,0.0,1,False,0.0,0.0
ee551wx,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ee551zn,2.0,1.5,4,False,0.0,0.1481481481481481
ee552rh,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5547e,1.0,0.0,2,False,0.0,0.074074074074074
ee557tj,1.0,0.0,2,False,0.0,0.037037037037037
ee557un,1.0,0.0,2,False,0.0,0.074074074074074
ee558cq,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee55bh7,1.0,0.0,2,False,0.0,0.074074074074074
ee55eu7,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee55fem,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee55fst,0.0,0.0,0,False,0.0,0.0
ee55hcn,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ee55ifh,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee55j4g,0.0,0.0,1,False,0.0,0.037037037037037
ee55jm5,0.0,0.0,1,False,0.0,0.0
ee55l0n,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee55lt0,0.0,0.0,1,False,0.0,0.037037037037037
ee55nm5,0.0,0.0,1,False,0.0,0.037037037037037
ee55qb6,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee55r8y,0.0,0.0,1,False,0.0,0.0
ee55ua8,0.0,0.0,1,False,0.0,0.037037037037037
ee55z4t,1.0,0.0,2,False,0.0,0.074074074074074
ee55zyf,1.0,0.0,2,False,0.0,0.0
ee560ot,0.0,0.0,1,False,0.0,0.0
ee563gi,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee563i5,0.0,0.0,0,False,0.0,0.0
ee565vy,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ee5681g,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ee568an,1.0,0.0,2,False,0.0,0.074074074074074
ee56aa4,1.5849625,0.0,3,False,0.0,0.074074074074074
ee56bbx,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee56ds8,1.0,1.0,2,False,0.0,0.037037037037037
ee56eqg,1.0,0.0,2,False,0.0,0.074074074074074
ee56f9m,2.0,1.5,4,False,0.0,0.1481481481481481
ee56fry,2.0,1.5,4,False,0.0,0.1481481481481481
ee56j0b,0.0,0.0,1,False,0.0,0.037037037037037
ee56mcf,0.0,0.0,1,False,0.0,0.037037037037037
ee56qxq,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee56tw6,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee56vqc,1.0,1.0,2,False,0.0,0.074074074074074
ee56xg9,1.0,0.0,2,False,0.0,0.074074074074074
ee5717n,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ee572r6,2.0,1.5,4,False,0.0,0.1481481481481481
ee573ot,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee574hz,1.0,1.0,2,False,0.0,0.074074074074074
ee577o2,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee577y4,1.0,0.0,2,False,0.0,0.074074074074074
ee579yx,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee57c4i,1.0,0.0,2,False,0.0,0.037037037037037
ee57fi0,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee57i4x,0.0,0.0,1,False,0.0,0.037037037037037
ee57jcq,1.0,0.0,2,False,0.0,0.074074074074074
ee57lnr,0.0,0.0,0,False,0.0,0.0
ee57n4o,1.0,1.0,2,False,0.0,0.074074074074074
ee57oai,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee57qq1,1.5849625,0.0,3,False,0.0,0.074074074074074
ee57r2z,2.5849625,1.2516292,6,False,0.0,0.2222222222222222
ee57s2j,0.0,0.0,0,False,0.0,0.0
ee57vfv,1.0,1.0,2,False,0.0,0.037037037037037
ee57wmh,0.0,0.0,0,False,0.0,0.0
ee57wy2,0.0,0.0,0,False,0.0,0.0
ee57y3h,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee57yyc,0.0,0.0,1,False,0.0,0.037037037037037
ee57zur,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee580f0,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5833w,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ee583jh,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee586q0,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee588pz,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee58axi,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee58bvr,0.0,0.0,0,False,0.0,0.0
ee58e3s,2.5849625,0.9182958,6,False,0.0,0.2222222222222222
ee58fit,0.0,0.0,0,False,0.0,0.0
ee58g8l,1.0,1.0,2,False,0.0,0.037037037037037
ee58gf0,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee58h68,2.0,0.0,4,False,0.0,0.1481481481481481
ee58hyg,2.5849625,0.0,6,False,0.0,0.2222222222222222
ee58j1y,1.0,0.0,2,False,0.0,0.074074074074074
ee58k8a,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee58m2y,1.0,0.0,2,False,0.0,0.074074074074074
ee58n75,1.0,0.0,2,False,0.0,0.074074074074074
ee58og8,1.0,0.0,2,False,0.0,0.074074074074074
ee58qmf,1.0,1.0,2,False,0.0,0.074074074074074
ee58sgr,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee58umw,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ee58w79,0.0,0.0,1,False,0.0,0.0
ee58wao,0.0,0.0,1,False,0.0,0.037037037037037
ee58yfx,2.0,0.0,4,False,0.0,0.1481481481481481
ee58zj7,1.0,1.0,2,False,0.0,0.074074074074074
ee592u6,0.0,0.0,1,False,0.0,0.037037037037037
ee595r5,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee597m1,1.0,1.0,2,False,0.0,0.074074074074074
ee59c3i,1.5849625,0.0,3,False,0.0,0.074074074074074
ee59d1q,0.0,0.0,0,False,0.0,0.0
ee59dt7,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ee59o0u,2.3219281,0.0,5,False,0.0,0.1851851851851851
ee59qz9,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ee59sn9,0.0,0.0,1,False,0.0,0.0
ee59uvh,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee59x77,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5a1h5,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5a453,0.0,0.0,1,False,0.0,0.037037037037037
ee5a6u5,0.0,0.0,1,False,0.0,0.037037037037037
ee5a8mk,0.0,0.0,1,False,0.0,0.0
ee5aa2a,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5aehd,0.0,0.0,1,False,0.0,0.037037037037037
ee5ag85,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5aiaf,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5am92,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5ao2v,2.0,0.0,4,False,0.0,0.1481481481481481
ee5argh,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5au50,1.0,1.0,2,False,0.0,0.037037037037037
ee5avin,2.5849625,1.4591479,6,False,0.0,0.2222222222222222
ee5aw74,0.0,0.0,1,False,0.0,0.0
ee5awfp,1.0,0.0,2,False,0.0,0.037037037037037
ee5aye9,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5azn8,1.0,1.0,2,False,0.0,0.074074074074074
ee5b3b9,0.0,0.0,0,False,0.0,0.0
ee5b5e3,1.0,0.0,2,False,0.0,0.074074074074074
ee5b5gm,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5b75c,2.0,1.5,4,False,0.0,0.1481481481481481
ee5b7bc,0.0,0.0,1,False,0.0,0.037037037037037
ee5b94k,2.0,1.0,4,False,0.0,0.1481481481481481
ee5baii,2.5849625,0.9182958,6,False,0.0,0.2222222222222222
ee5bcg6,0.0,0.0,1,False,0.0,0.037037037037037
ee5bdw6,0.0,0.0,1,False,0.0,0.0
ee5be4x,0.0,0.0,1,False,0.0,0.037037037037037
ee5bioh,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5bmx1,0.0,0.0,1,False,0.0,0.037037037037037
ee5bn91,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5bnyw,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ee5bq8n,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5bqqq,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5bqwu,0.0,0.0,0,False,0.0,0.0
ee5btpw,1.0,0.0,2,False,0.0,0.074074074074074
ee5bxj6,1.0,0.0,2,False,0.0,0.037037037037037
ee5bykm,2.0,0.8112781,4,False,0.0,0.1111111111111111
ee5bzpn,0.0,0.0,1,False,0.0,0.037037037037037
ee5c25g,1.0,0.0,2,False,0.0,0.074074074074074
ee5c2b7,1.0,0.0,2,False,0.0,0.074074074074074
ee5c4dn,0.0,0.0,1,False,0.0,0.037037037037037
ee5c703,0.0,0.0,1,False,0.0,0.037037037037037
ee5c8bp,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5c8v6,1.0,1.0,2,False,0.0,0.037037037037037
ee5cdd4,1.0,1.0,2,False,0.0,0.074074074074074
ee5ceh7,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5cfzg,0.0,0.0,1,False,0.0,0.0
ee5ch34,0.0,0.0,1,False,0.0,0.037037037037037
ee5cjog,1.0,0.0,2,False,0.0,0.037037037037037
ee5ckoa,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5cn0s,0.0,0.0,1,False,0.0,0.0
ee5cnne,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5cpks,2.0,1.5,4,False,0.0,0.1481481481481481
ee5cpw1,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5cpzv,2.5849625,1.2516292,6,False,0.0,0.2222222222222222
ee5cqkl,0.0,0.0,1,False,0.0,0.0
ee5cqqv,0.0,0.0,0,False,0.0,0.0
ee5crs0,0.0,0.0,1,False,0.0,0.037037037037037
ee5cv9i,1.0,0.0,2,False,0.0,0.074074074074074
ee5cvoy,0.0,0.0,1,False,0.0,0.037037037037037
ee5d02o,1.0,0.0,2,False,0.0,0.037037037037037
ee5d0d6,0.0,0.0,1,False,0.0,0.037037037037037
ee5d1qk,0.0,0.0,1,False,0.0,0.037037037037037
ee5d1uk,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5d2uv,1.0,0.0,2,False,0.0,0.037037037037037
ee5d5bh,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ee5d65d,1.0,0.0,2,False,0.0,0.074074074074074
ee5d6je,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5d8fa,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5darq,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5dbyg,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5ddtv,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5ddui,0.0,0.0,1,False,0.0,0.037037037037037
ee5dfej,0.0,0.0,1,False,0.0,0.037037037037037
ee5dgvi,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5dhub,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5dido,0.0,0.0,1,False,0.0,0.0
ee5do8b,1.0,0.0,2,False,0.0,0.074074074074074
ee5dpad,0.0,0.0,1,False,0.0,0.037037037037037
ee5dppy,2.3219281,1.5219281,5,False,0.0,0.1481481481481481
ee5ds1e,0.0,0.0,0,False,0.0,0.0
ee5ds4v,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5dtg8,0.0,0.0,0,False,0.0,0.0
ee5dusn,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5dvj7,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5dvlb,0.0,0.0,1,False,0.0,0.0
ee5dx9l,1.0,1.0,2,False,0.0,0.074074074074074
ee5dxo3,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5dy6r,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5e0wp,0.0,0.0,1,False,0.0,0.037037037037037
ee5e1pc,1.0,1.0,2,False,0.0,0.074074074074074
ee5e2ch,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5e2vj,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ee5e796,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5e8f3,0.0,0.0,1,False,0.0,0.037037037037037
ee5e8v0,2.0,1.0,4,False,0.0,0.1481481481481481
ee5ed42,2.5849625,1.4591479,6,False,0.0,0.2222222222222222
ee5ede3,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5eh7x,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5ei1l,2.0,0.0,4,False,0.0,0.1481481481481481
ee5eklu,2.0,1.5,4,False,0.0,0.1481481481481481
ee5emd6,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ee5emrk,0.0,0.0,1,False,0.0,0.0
ee5ent7,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5eq4t,0.0,0.0,0,False,0.0,0.0
ee5etqh,0.0,0.0,1,False,0.0,0.037037037037037
ee5euh9,1.0,1.0,2,False,0.0,0.074074074074074
ee5evql,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5ey9f,1.0,0.0,2,False,0.0,0.074074074074074
ee5ezci,0.0,0.0,1,False,0.0,0.037037037037037
ee5f07x,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5f1so,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5f93j,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5fbqf,0.0,0.0,1,False,0.0,0.037037037037037
ee5fdm2,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5fe8j,0.0,0.0,1,False,0.0,0.037037037037037
ee5fgwf,1.0,1.0,2,False,0.0,0.074074074074074
ee5fgyb,0.0,0.0,1,False,0.0,0.037037037037037
ee5fh2g,1.0,1.0,2,False,0.0,0.074074074074074
ee5fhjg,2.0,1.0,4,False,0.0,0.1481481481481481
ee5fkj9,0.0,0.0,1,False,0.0,0.037037037037037
ee5fldn,0.0,0.0,1,False,0.0,0.037037037037037
ee5fm5p,1.0,0.0,2,False,0.0,0.074074074074074
ee5fn1l,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5fnvg,0.0,0.0,1,False,0.0,0.0
ee5fo59,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5fo8r,2.0,1.5,4,False,0.0,0.1481481481481481
ee5fqe7,0.0,0.0,1,False,0.0,0.0
ee5fqwe,1.0,0.0,2,False,0.0,0.074074074074074
ee5fs8h,2.3219281,0.0,5,False,0.0,0.1851851851851851
ee5fu5c,0.0,0.0,1,False,0.0,0.0
ee5fu93,0.0,0.0,0,False,0.0,0.0
ee5fwxd,1.0,1.0,2,False,0.0,0.074074074074074
ee5fykb,2.5849625,1.2516292,6,False,0.0,0.2222222222222222
ee5fz4k,1.0,1.0,2,False,0.0,0.074074074074074
ee5g023,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5g6mj,0.0,0.0,1,False,0.0,0.037037037037037
ee5gal8,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ee5gb4z,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5gdug,1.0,0.0,2,False,0.0,0.037037037037037
ee5geyn,0.0,0.0,1,False,0.0,0.0
ee5gj3a,2.0,1.5,4,False,0.0,0.1481481481481481
ee5gmhs,0.0,0.0,1,False,0.0,0.037037037037037
ee5gnh7,0.0,0.0,1,False,0.0,0.037037037037037
ee5gov9,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5gp13,1.0,0.0,2,False,0.0,0.037037037037037
ee5gsrr,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5gt11,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ee5gu1s,0.0,0.0,1,False,0.0,0.037037037037037
ee5gw3l,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5h21p,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5h28k,0.0,0.0,0,False,0.0,0.0
ee5h3zn,2.0,0.0,4,False,0.0,0.1481481481481481
ee5h4b6,0.0,0.0,1,False,0.0,0.037037037037037
ee5h8fg,1.0,0.0,2,False,0.0,0.074074074074074
ee5h8kw,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5h9d8,0.0,0.0,1,False,0.0,0.037037037037037
ee5hdu8,0.0,0.0,1,False,0.0,0.037037037037037
ee5hjsc,2.3219281,1.5219281,5,False,0.0,0.1851851851851851
ee5hkcw,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5hkwt,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5hni5,1.0,0.0,2,False,0.0,0.074074074074074
ee5hpge,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5hqiq,1.0,1.0,2,False,0.0,0.074074074074074
ee5hqz4,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5hse3,1.0,0.0,2,False,0.0,0.074074074074074
ee5hsq6,1.0,0.0,2,False,0.0,0.074074074074074
ee5htqp,2.0,0.0,4,False,0.0,0.1481481481481481
ee5hu9o,2.3219281,0.7219281,5,False,0.0,0.1851851851851851
ee5huyd,0.0,0.0,1,False,0.0,0.037037037037037
ee5hyx7,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5i0j2,1.0,0.0,2,False,0.0,0.074074074074074
ee5i1r9,0.0,0.0,0,False,0.0,0.0
ee5i8sg,2.3219281,0.9709506,5,False,0.0,0.1851851851851851
ee5i9cw,0.0,0.0,1,False,0.0,0.037037037037037
ee5ibbq,2.0,0.0,4,False,0.0,0.1481481481481481
ee5ii54,0.0,0.0,1,False,0.0,0.037037037037037
ee5ijot,1.0,0.0,2,False,0.0,0.074074074074074
ee5ilx8,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5ir1u,1.0,1.0,2,False,0.0,0.074074074074074
ee5is72,1.0,1.0,2,False,0.0,0.037037037037037
ee5itli,0.0,0.0,1,False,0.0,0.037037037037037
ee5iv3l,2.5849625,0.0,6,False,0.0,0.1851851851851851
ee5ivi8,1.0,0.0,2,False,0.0,0.037037037037037
ee5ivii,1.0,0.0,2,False,0.0,0.074074074074074
ee5j0cm,0.0,0.0,0,False,0.0,0.0
ee5j0p2,0.0,0.0,1,False,0.0,0.037037037037037
ee5j15q,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5j4gf,0.0,0.0,1,False,0.0,0.0
ee5j5c1,0.0,0.0,1,False,0.0,0.037037037037037
ee5j7ed,1.0,1.0,2,False,0.0,0.074074074074074
ee5j9wk,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5jby6,1.0,0.0,2,False,0.0,0.074074074074074
ee5jeoy,0.0,0.0,1,False,0.0,0.037037037037037
ee5jewh,1.0,1.0,2,False,0.0,0.074074074074074
ee5jgke,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5jif1,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5jkon,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5jnes,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5jpa2,1.0,1.0,2,False,0.0,0.074074074074074
ee5jpvz,1.0,0.0,2,False,0.0,0.074074074074074
ee5jrmw,0.0,0.0,1,False,0.0,0.0
ee5jt54,0.0,0.0,0,False,0.0,0.0
ee5jy4f,0.0,0.0,0,False,0.0,0.0
ee5k01s,0.0,0.0,1,False,0.0,0.037037037037037
ee5k10q,1.0,0.0,2,False,0.0,0.074074074074074
ee5k2d4,0.0,0.0,1,False,0.0,0.037037037037037
ee5k6kj,0.0,0.0,1,False,0.0,0.0
ee5k7d3,2.0,1.5,4,False,0.0,0.1481481481481481
ee5k7oy,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5k7vy,0.0,0.0,0,False,0.0,0.0
ee5k84a,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5k87m,2.0,0.0,4,False,0.0,0.1481481481481481
ee5kat5,0.0,0.0,1,False,0.0,0.037037037037037
ee5kbld,0.0,0.0,1,False,0.0,0.037037037037037
ee5kfth,2.3219281,1.3709506,5,False,0.0,0.1851851851851851
ee5kfxl,1.0,0.0,2,False,0.0,0.037037037037037
ee5kg1m,0.0,0.0,0,False,0.0,0.0
ee5kgax,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5ki2d,1.0,1.0,2,False,0.0,0.074074074074074
ee5kjwi,1.0,0.0,2,False,0.0,0.074074074074074
ee5kjzk,1.0,1.0,2,False,0.0,0.037037037037037
ee5klbf,2.0,0.0,4,False,0.0,0.1111111111111111
ee5klf7,2.3219281,0.0,5,False,0.0,0.1851851851851851
ee5knqu,1.5849625,0.0,3,False,0.0,0.1111111111111111
ee5kokt,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5kp4w,1.0,1.0,2,False,0.0,0.074074074074074
ee5kpu3,2.0,0.0,4,False,0.0,0.1481481481481481
ee5ks8s,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5kunq,1.0,0.0,2,False,0.0,0.074074074074074
ee5kz0u,1.0,0.0,2,False,0.0,0.074074074074074
ee5l0rp,0.0,0.0,1,False,0.0,0.0
ee5l4oh,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5l6ug,1.0,1.0,2,False,0.0,0.037037037037037
ee5l7ju,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5l824,2.0,0.0,4,False,0.0,0.1481481481481481
ee5l9d4,2.0,1.0,4,False,0.0,0.1481481481481481
ee5laol,2.0,1.5,4,False,0.0,0.1481481481481481
ee5ldv3,2.0,0.0,4,False,0.0,0.1481481481481481
ee5lizb,1.0,1.0,2,False,0.0,0.074074074074074
ee5lj9o,0.0,0.0,1,False,0.0,0.037037037037037
ee5ljm1,1.0,1.0,2,False,0.0,0.074074074074074
ee5lmlv,1.0,0.0,2,False,0.0,0.074074074074074
ee5lpn2,0.0,0.0,1,False,0.0,0.037037037037037
ee5lqz5,1.0,0.0,2,False,0.0,0.074074074074074
ee5ls5k,2.0,0.8112781,4,False,0.0,0.1481481481481481
ee5lum9,0.0,0.0,0,False,0.0,0.0
ee5lx52,1.0,0.0,2,False,0.0,0.037037037037037
ee5lxb7,0.0,0.0,1,False,0.0,0.037037037037037
ee5lxcm,1.0,0.0,2,False,0.0,0.074074074074074
ee5lxms,1.0,1.0,2,False,0.0,0.074074074074074
ee5m0bm,0.0,0.0,1,False,0.0,0.037037037037037
ee5m3t6,1.5849625,1.5849625,3,False,0.0,0.1111111111111111
ee5m618,0.0,0.0,1,False,0.0,0.037037037037037
ee5m9il,1.5849625,0.9182958,3,False,0.0,0.074074074074074
ee5m9k2,1.5849625,0.0,3,False,0.0,0.074074074074074
ee5mbfj,1.0,0.0,2,False,0.0,0.074074074074074
ee5meg9,0.0,0.0,1,False,0.0,0.037037037037037
ee5mf79,1.5849625,0.9182958,3,False,0.0,0.1111111111111111
ee5mgg8,1.0,0.0,2,False,0.0,0.037037037037037
ee5midq,2.0,1.0,4,False,0.0,0.1481481481481481
ee5miu4,0.0,0.0,0,False,0.0,0.0
