comment_id,emotional_entropy,valence_mixing
ef2siex,0.0,0.0
ed49hla,1.0,0.0
ef2smhe,0.0,0.0
edogdd7,2.3219281,0.7219281
eet9674,1.5849625,0.0
ed3oax4,0.0,0.0
ef90j1p,0.0,0.0
ef1bsj6,1.0,1.0
edp61iz,0.0,0.0
ed25hqz,1.0,0.0
eej4u5g,1.5849625,0.9182958
edcn1al,1.0,0.0
eexljrs,0.0,0.0
eer0hlf,0.0,0.0
edy5pfy,1.5849625,0.0
edxy0ke,2.3219281,0.0
ed793ub,2.5849625,0.9182958
effduyh,2.0,0.8112781
edmczko,0.0,0.0
eddmqxc,0.0,0.0
ed1dkgp,1.0,0.0
ed607we,1.5849625,0.0
eea0g6x,1.5849625,0.9182958
ef1yucr,0.0,0.0
efapziz,0.0,0.0
ed4sfwu,1.0,1.0
edkxt46,0.0,0.0
ef6miou,2.3219281,1.5219281
efb2i0r,0.0,0.0
edum6bm,1.5849625,1.5849625
ef0leho,1.0,0.0
eeaynu1,0.0,0.0
edy8brl,1.0,1.0
eeau3kn,0.0,0.0
edbselr,1.0,0.0
ef2jsuc,1.5849625,0.9182958
ee78wzy,0.0,0.0
eef662x,2.0,1.0
ef228qm,0.0,0.0
eennjfg,2.0,0.0
eet7f6x,1.0,0.0
edowvm4,0.0,0.0
eexv7pk,0.0,0.0
eedq34x,1.5849625,0.0
ee0rj44,2.0,0.8112781
ee0oc08,0.0,0.0
eek8h9s,1.5849625,0.9182958
eeuu11r,1.0,1.0
ed1w3qg,0.0,0.0
ed86ac6,2.0,1.5
edak5lv,1.5849625,0.9182958
edbu0lo,0.0,0.0
edg7akf,2.5849625,0.0
eegixpk,2.5849625,0.0
edtpdm0,2.0,0.8112781
ee1g4od,2.0,1.0
edzmcqr,2.0,1.5
edcm9v9,0.0,0.0
edpngbz,2.5849625,0.9182958
edy83gd,0.0,0.0
efh90p6,0.0,0.0
ed7zkhs,1.0,0.0
eev3ial,1.5849625,0.9182958
eddme0e,0.0,0.0
eerssmw,1.5849625,0.0
ed4k685,2.0,0.8112781
ede3x02,1.0,1.0
ee3wtlq,3.0,1.0612781
edtsa1y,0.0,0.0
eedt93w,1.0,1.0
edsazhn,2.0,0.8112781
edvdqxv,2.0,1.0
ef7tbbw,0.0,0.0
eemmk15,1.0,0.0
ee8yyum,0.0,0.0
eczg2g7,0.0,0.0
edcq85a,1.0,1.0
ee016pm,0.0,0.0
efeglux,0.0,0.0
eery2ux,1.0,0.0
eeetjx3,1.0,0.0
eeul01v,1.0,0.0
edk25ul,1.0,0.0
eeyfbzm,2.0,1.0
ed3euau,1.0,0.0
edo277s,0.0,0.0
edqvu18,0.0,0.0
ed8rtnp,1.5849625,0.9182958
ef5mdvb,0.0,0.0
edyew5o,0.0,0.0
eds2f9y,2.0,0.0
edm8uo1,2.3219281,0.7219281
ef1c6m2,1.0,0.0
eeok6k4,0.0,0.0
eff0d58,1.0,1.0
edjjrol,0.0,0.0
eefror4,2.0,0.8112781
efa4jnz,0.0,0.0
eddyp9k,0.0,0.0
ee0wpbz,0.0,0.0
eek1tox,1.5849625,0.9182958
ef09iur,1.0,1.0
eersrrt,1.5849625,0.9182958
edwlnjy,1.0,1.0
edqwp6f,0.0,0.0
ef7yezb,1.5849625,0.9182958
eebybeb,0.0,0.0
ed4o2n2,0.0,0.0
edd142e,1.0,1.0
edkcj65,2.0,0.0
ee3lsk2,2.0,1.0
ef9aa2g,1.0,1.0
ee4wid6,2.3219281,1.3709506
ed6gbqw,0.0,0.0
ed8hn3s,2.0,0.8112781
edm1sya,2.3219281,1.3709506
ee0qtvd,1.5849625,0.0
ed53qvv,2.0,1.0
efh6e6t,0.0,0.0
edfmaua,2.0,0.8112781
edq34x1,1.5849625,1.5849625
ed9yvld,1.0,0.0
efh95ub,1.0,0.0
ed31xb2,1.5849625,0.9182958
edyfweh,0.0,0.0
ef7ku49,2.0,1.5
effts66,1.0,0.0
efe1ooy,2.0,1.0
eebdh1g,0.0,0.0
eec5y74,2.3219281,0.7219281
ef29fk2,1.5849625,0.9182958
eek8v76,0.0,0.0
edjaucb,1.5849625,0.0
edjiebi,1.0,0.0
een0bg7,2.3219281,1.3709506
efaykng,0.0,0.0
edoakke,2.0,0.0
edtidcz,0.0,0.0
ef48bz1,0.0,0.0
eczcf47,2.8073549,0.5916728
ee3hy4t,0.0,0.0
ed1hmc2,2.0,0.8112781
eethe2m,0.0,0.0
eeswjf8,0.0,0.0
eergt89,1.0,0.0
ef6xdiq,2.3219281,0.7219281
ed0sigs,0.0,0.0
ef0qjm6,0.0,0.0
ee0kkso,1.0,0.0
eepwr81,0.0,0.0
efeow12,0.0,0.0
edkpwk9,1.5849625,0.9182958
eel5lra,0.0,0.0
eff188e,1.0,0.0
efcn9v2,1.0,1.0
ef52drt,1.0,1.0
efaifo2,0.0,0.0
edar0t7,1.5849625,0.9182958
efaupuq,1.5849625,0.9182958
ee2vy9d,1.5849625,0.9182958
eevgi6p,1.5849625,0.9182958
efeghjn,2.5849625,0.6500224
edzt7kp,1.0,0.0
ef813gg,0.0,0.0
ed30jpg,0.0,0.0
ed83236,1.0,0.0
eemjogz,1.5849625,0.0
ee2u99s,2.3219281,0.9709506
efd707c,1.0,1.0
ee0mmso,1.5849625,0.0
eejhdxu,0.0,0.0
ed12a7n,2.3219281,0.7219281
ee2wqcx,0.0,0.0
ee4zygl,0.0,0.0
ee3cyfu,0.0,0.0
efcbhr2,0.0,0.0
eee33i8,1.5849625,0.9182958
ed6dgyx,1.0,1.0
ed689ui,0.0,0.0
edh888r,1.5849625,0.9182958
ee3b844,1.0,0.0
ef2t1j9,2.5849625,1.4591479
edwyt5h,2.3219281,0.9709506
ef9vo6h,0.0,0.0
ee638uw,1.0,1.0
ee2ruqy,0.0,0.0
ed8l08w,1.5849625,0.0
eed2apy,1.5849625,0.0
ed9lg56,0.0,0.0
edljb6z,1.5849625,1.5849625
ef83h3z,1.0,1.0
eeua0bs,1.0,0.0
ed85b6p,2.0,0.8112781
eeuiemz,2.0,0.8112781
eedqucf,2.3219281,1.3709506
ee5e796,1.5849625,1.5849625
eejovz7,1.5849625,1.5849625
eelh64o,2.3219281,0.0
ed2zy1c,2.0,0.8112781
effjzjh,2.0,0.8112781
eeqpy2f,0.0,0.0
eehxyk1,2.0,1.5
ee4w50c,1.0,0.0
ed9wqzc,1.0,0.0
edm836g,0.0,0.0
edm882n,1.5849625,0.9182958
edvdjum,0.0,0.0
ee26bzs,1.5849625,0.0
edkdth5,0.0,0.0
ed7u4ul,2.3219281,0.0
eeie58f,0.0,0.0
eeuv5iu,2.3219281,1.5219281
edxzcn4,1.0,0.0
edn7dtv,1.5849625,1.5849625
ecziz4m,1.0,0.0
eeu6ut2,2.0,0.8112781
eeenqmk,2.0,0.0
ee586q0,1.5849625,0.0
eex2ibr,2.0,0.8112781
eedot6d,0.0,0.0
edcobri,1.0,0.0
ed982u9,1.0,1.0
ed3o0vh,1.0,1.0
ed6clzf,1.5849625,0.0
edtpktu,2.3219281,0.0
efdyrd0,1.0,1.0
ef8di7f,0.0,0.0
eeaq6n6,1.0,1.0
ef0ropo,0.0,0.0
ef4f75t,0.0,0.0
ed3evc6,0.0,0.0
ee2k0ji,1.0,0.0
edrevqu,2.0,0.8112781
ed1zmlt,1.5849625,0.9182958
ednn9ui,0.0,0.0
eee8yck,1.0,0.0
eduaebk,1.5849625,1.5849625
ef6g9dl,1.0,1.0
efdwbvs,0.0,0.0
ee76hh9,0.0,0.0
eeleqww,0.0,0.0
educ5x4,1.5849625,1.5849625
ee8brtj,0.0,0.0
eenna0j,0.0,0.0
ee2stiq,1.5849625,0.0
eel9b4n,2.0,0.8112781
edzcmbg,0.0,0.0
ee00a4a,1.0,0.0
effffov,0.0,0.0
edk5qic,1.5849625,0.0
eezz9z2,1.5849625,0.0
ed79utt,1.5849625,0.9182958
eebhfg7,1.0,0.0
ef8zexy,0.0,0.0
edjg9eg,0.0,0.0
edlextp,1.5849625,0.0
ef2xrue,2.0,1.5
edkgzll,0.0,0.0
eeb7o0s,1.0,0.0
edz2qdj,2.3219281,1.3709506
edvfv32,1.0,0.0
edmf1tk,1.0,1.0
eegm1bo,1.0,0.0
edebvml,2.8073549,1.1488349
efcamf1,0.0,0.0
eez7z2q,2.0,1.0
eesr1u4,1.5849625,0.0
ee5175o,2.3219281,0.7219281
eeqtx3w,2.0,0.8112781
ed49znk,1.0,0.0
edq3cb1,1.0,0.0
edkz8sa,0.0,0.0
ed6q139,2.0,0.8112781
edka0jo,1.5849625,0.9182958
eddx9hr,0.0,0.0
edxxspz,2.3219281,0.0
edrtar8,1.0,1.0
efg3j94,1.5849625,0.9182958
edy5vqi,1.0,0.0
ee5tc12,0.0,0.0
ee4uk0r,1.5849625,0.9182958
eeodrmc,1.0,0.0
eew885s,1.5849625,0.0
ednnio5,0.0,0.0
edua195,0.0,0.0
ef9a0aw,0.0,0.0
eczeuct,2.0,0.8112781
ef9bfup,0.0,0.0
ed3gqkb,1.5849625,0.0
ef4ruy1,1.5849625,0.9182958
ee33tq6,1.5849625,0.9182958
ed8u2ow,0.0,0.0
eduweu6,1.0,0.0
edvs1ek,1.5849625,0.9182958
edaeifc,0.0,0.0
edhj70n,0.0,0.0
eeluatc,1.0,0.0
ee3ucvg,1.5849625,0.9182958
eef8iw0,2.3219281,0.0
ed3kozy,0.0,0.0
edrsnei,2.3219281,1.5219281
ees5ex7,1.0,0.0
efe08t3,0.0,0.0
ed211g9,1.0,0.0
edopjhc,0.0,0.0
ef7vh6z,1.5849625,0.9182958
edg08nn,0.0,0.0
eeheqe0,1.5849625,0.0
ef1yxyb,1.0,0.0
eeisdww,1.0,0.0
ef40wdc,0.0,0.0
eemoh5q,1.5849625,0.9182958
ee31ntf,1.0,0.0
eeung0v,0.0,0.0
effa07u,1.5849625,0.0
efbi3lr,0.0,0.0
ed1xr1s,1.5849625,1.5849625
ed1zpng,0.0,0.0
eep4p4l,0.0,0.0
edr0irs,1.5849625,0.9182958
efgqrun,1.5849625,0.9182958
eeg45mv,0.0,0.0
edigcos,1.0,1.0
ed1s4z7,1.5849625,0.0
eeyu5pc,1.0,1.0
eemch6i,2.0,1.5
eeqlsj0,0.0,0.0
ef8u8av,1.5849625,0.9182958
ed9trpj,1.0,1.0
edjn6jm,0.0,0.0
edkubv7,1.0,0.0
efego8t,0.0,0.0
eeefbpu,2.0,1.5
eebixwy,1.0,0.0
efbujch,1.5849625,0.9182958
edr0ka3,0.0,0.0
eds67fv,1.0,1.0
ed34jh1,0.0,0.0
eeuaa0v,2.0,0.8112781
ee4z390,0.0,0.0
efe8p3y,0.0,0.0
ee0q2km,0.0,0.0
eeyxv0g,0.0,0.0
edy8bhg,2.0,0.0
edd1xt9,0.0,0.0
eelwbqj,1.0,0.0
ee760bf,2.0,1.0
efaotyv,1.0,0.0
ee0zat8,0.0,0.0
ed8bvyi,1.5849625,0.9182958
ed6g6vw,2.5849625,1.4591479
ee4sfjl,1.5849625,0.9182958
ef9l4e5,3.0,1.4056391
ed4n562,1.0,1.0
eekz12p,1.0,1.0
efeafqi,2.0,0.8112781
ed771hj,1.0,0.0
edt5of9,0.0,0.0
eeg93x6,1.5849625,0.9182958
eely6n7,2.3219281,0.9709506
ed4pjc9,2.0,1.5
ed6hjsm,1.5849625,0.0
ef76jcg,1.0,0.0
ed9sxj6,0.0,0.0
eessu6d,1.0,0.0
edknc2v,2.0,0.0
edztkbg,1.5849625,0.9182958
efdoqd7,1.5849625,0.9182958
efh7yxj,1.5849625,0.9182958
edyn3dr,1.0,1.0
eenxh4a,1.5849625,0.0
ed9rlkg,1.5849625,0.9182958
eeepjgl,0.0,0.0
efh85gf,1.0,0.0
ee86mih,0.0,0.0
edt4r0l,1.5849625,0.9182958
ef4ubrj,1.0,0.0
efgg034,1.5849625,0.0
ef7dzjr,1.0,1.0
edl87ac,1.0,0.0
eczjwzw,0.0,0.0
edkya9q,2.8073549,1.4488156
ee51m6c,0.0,0.0
eet1qnr,0.0,0.0
edy0i0x,1.5849625,1.5849625
ed7ymsa,0.0,0.0
eeou7j2,1.0,0.0
ee5o9qc,2.5849625,0.6500224
eef3yal,0.0,0.0
eeha4q0,1.0,0.0
efd6cjs,1.5849625,0.0
ee5kp4w,1.0,1.0
ed4u9v4,1.0,0.0
eewv6ge,0.0,0.0
eetoho2,1.5849625,0.0
edkx3lh,0.0,0.0
ee59x77,1.5849625,0.9182958
edvyu8p,1.0,0.0
edfqeda,2.0,1.0
efcdgsl,1.5849625,0.9182958
ef0vdlp,0.0,0.0
eet3lk8,2.3219281,0.9709506
edlvne8,2.3219281,1.5219281
edi8yix,0.0,0.0
eczopr8,0.0,0.0
edt7vn3,2.3219281,1.3709506
ef4p8vx,1.5849625,0.0
edo9aqg,0.0,0.0
edgvuon,2.0,0.8112781
edc1s48,1.5849625,0.9182958
eectokx,1.5849625,0.9182958
ef8fpph,1.5849625,0.0
edcpgem,1.0,1.0
ed1ei38,2.3219281,0.0
ed3nebj,1.0,0.0
ee0yfal,0.0,0.0
ef73999,0.0,0.0
ee1q45h,2.0,1.5
edpn76v,1.0,0.0
eeqf7be,2.0,0.8112781
efg1ahg,0.0,0.0
eezvprv,1.0,1.0
ee968yt,0.0,0.0
ee53v5u,0.0,0.0
ed60b0e,1.5849625,0.9182958
edwa5s3,0.0,0.0
ee5w3ql,1.0,1.0
eet5xym,0.0,0.0
ef5cn2t,1.0,1.0
ee2v1cy,2.3219281,0.7219281
ee1oi1q,1.5849625,0.9182958
efc0ub8,0.0,0.0
edl4835,1.5849625,0.0
effb77y,2.0,1.5
edhcd5f,2.0,0.8112781
eekjrep,1.0,0.0
edrbymf,1.5849625,0.0
edwmzi8,0.0,0.0
eda1817,1.0,0.0
edcyfu7,0.0,0.0
edhunph,1.0,1.0
edgglhc,1.0,0.0
ef2iy06,2.3219281,0.0
eerrabi,1.0,0.0
edjy7n8,1.5849625,0.0
eczcz6m,0.0,0.0
ee143e1,0.0,0.0
efgc53r,1.0,1.0
ed1wg3j,0.0,0.0
eeb964m,1.0,0.0
eda256p,0.0,0.0
edcxbys,2.0,0.8112781
ee58j1y,1.0,0.0
ed3mm40,1.0,0.0
eeo0ckw,0.0,0.0
edz1gcf,0.0,0.0
edazw5f,1.0,0.0
ef4b5sn,0.0,0.0
ed0jeuf,0.0,0.0
efdstro,2.0,0.8112781
edzdwxi,2.0,1.5
ed6qgxe,0.0,0.0
ef4ie0c,2.5849625,0.9182958
ef2nsi8,1.0,0.0
eekobc2,0.0,0.0
eeebco6,0.0,0.0
eepn62z,1.5849625,0.9182958
edvwkn3,2.3219281,0.9709506
edo0dgo,2.3219281,1.3709506
efeftv3,1.0,0.0
edic7dq,1.5849625,0.9182958
edfcfkh,2.3219281,0.0
edq5qlc,2.5849625,1.5849625
eev9k10,2.3219281,0.0
ed1bory,2.3219281,1.5219281
ee4j6k1,2.8073549,1.4488156
eep52j0,1.0,1.0
edppitt,1.0,1.0
eekdoye,1.5849625,0.9182958
ee0add4,2.3219281,1.3709506
eet2unz,1.5849625,0.0
eenj1nc,0.0,0.0
eefrs9z,2.3219281,1.5219281
edw4kkg,0.0,0.0
edu3m67,0.0,0.0
edpe7y3,0.0,0.0
ef1x8ra,1.5849625,0.9182958
edrojnl,1.5849625,0.0
edzodg0,1.0,0.0
edpiohy,1.5849625,0.0
efet75s,1.0,1.0
eeih9ta,1.0,1.0
eeq8tpj,0.0,0.0
ee2g81p,2.0,0.8112781
ef74nul,1.5849625,0.9182958
eedllbg,2.0,0.8112781
eecg2ly,3.169925,1.4355205
ee147f5,2.0,1.0
edzcrhf,2.0,1.5
efgos0b,0.0,0.0
eesobea,2.0,0.8112781
efgl5rb,1.0,0.0
edm0g8p,1.5849625,0.0
edq3vgn,2.0,0.8112781
edeh9hz,1.5849625,0.0
ef16nv4,0.0,0.0
ednoixl,0.0,0.0
eeuldx8,1.5849625,1.5849625
eeh8252,0.0,0.0
eemb2pg,2.0,1.5
ee45t1m,1.0,1.0
edo8r6s,2.3219281,0.0
ef9rjqp,1.0,1.0
eeg41cr,0.0,0.0
ee85tyl,1.0,0.0
effcz4d,0.0,0.0
eeblxhe,2.0,1.5
edh5sbx,0.0,0.0
edhtwzd,2.0,0.8112781
eff4u8e,2.3219281,1.3709506
ef81uky,1.5849625,0.9182958
eenzn07,1.5849625,0.0
ee6vrtp,2.0,1.5
edbw0z2,1.5849625,1.5849625
eex18v0,2.0,0.0
eeqgxec,1.5849625,0.9182958
edc84ig,1.0,1.0
ee3kbfy,1.5849625,0.0
ed0miwo,1.5849625,0.9182958
ed3ejdx,2.0,0.8112781
ee3uqcz,0.0,0.0
effs7vv,0.0,0.0
edkb3m2,0.0,0.0
ee46q28,2.0,0.8112781
eel8zl8,0.0,0.0
ed4whhd,0.0,0.0
eerxf69,2.5849625,1.0
edi4y8m,1.5849625,1.5849625
edtch65,0.0,0.0
ed5qm6b,1.0,1.0
ed77o5x,1.0,0.0
eep7j0m,2.3219281,0.0
ed50yyw,2.0,1.5
edv09fr,1.0,1.0
efhc1so,1.0,0.0
eevug8s,1.5849625,0.0
efbxc6r,0.0,0.0
eewho7b,1.0,0.0
eevn1ld,0.0,0.0
ef49xmy,1.0,0.0
edxcvjd,1.5849625,0.0
eesfxqi,2.0,0.8112781
ed58fp4,2.3219281,0.9709506
ef7ilvy,2.0,0.8112781
ef6nasx,1.0,0.0
eeo9qae,0.0,0.0
eed7qdu,1.5849625,1.5849625
ed3g5b9,2.0,1.5
ed2le2f,0.0,0.0
edfkdwl,1.0,0.0
ef6dwkb,2.0,0.0
ed448fs,0.0,0.0
ed8qsjk,2.5849625,1.4591479
edmo29m,1.0,0.0
edyzz7n,2.0,0.8112781
eeofl8z,1.0,0.0
eeehzs8,1.5849625,0.9182958
edt3ud0,1.0,0.0
edck8ew,1.0,0.0
eeqaf3r,2.5849625,1.4591479
edleh97,1.5849625,1.5849625
eex1ew3,1.0,0.0
ef1gddi,1.5849625,0.9182958
ee6h4qh,1.5849625,0.0
ef3cv51,1.0,0.0
edm91j0,2.5849625,0.9182958
ee5kpu3,2.0,0.0
ef34ssp,1.5849625,0.0
edt5h4y,2.3219281,0.7219281
ed74bhn,1.0,0.0
ef6kbsk,1.0,0.0
eendu1y,2.0,0.8112781
eepafde,1.0,0.0
ed22hdl,0.0,0.0
eeaasbs,2.8073549,1.4488156
eefbhx0,0.0,0.0
edog9f6,0.0,0.0
ef0uimt,0.0,0.0
eeh4rik,1.0,0.0
edydiar,0.0,0.0
ednfwlf,0.0,0.0
eee2806,0.0,0.0
edrhxcl,1.5849625,1.5849625
ee2swfa,1.0,1.0
ed71hr7,2.0,1.5
edb90j2,0.0,0.0
edtjmvq,1.0,0.0
edq05s2,0.0,0.0
edxglr8,0.0,0.0
ed4xbg0,1.0,0.0
eetpgzj,1.0,0.0
eevl3jp,0.0,0.0
ed6k6cp,2.5849625,0.9182958
edoih31,1.0,0.0
ed7rvi7,0.0,0.0
ef8f22j,0.0,0.0
ed5cuw6,0.0,0.0
ed5uiry,2.3219281,0.9709506
ee5ymhc,1.0,0.0
ee57c4i,1.0,0.0
ee4odki,1.0,0.0
edasad0,0.0,0.0
eeidl0f,0.0,0.0
ed1vnka,0.0,0.0
edy66p8,2.0,1.5
ef0lnza,1.0,1.0
eeglekz,0.0,0.0
ee5uow2,0.0,0.0
efcrl14,1.5849625,0.0
edlk2fo,1.5849625,1.5849625
edw81ww,0.0,0.0
ed7db3d,0.0,0.0
eeg0hmd,2.3219281,0.9709506
edls8pb,1.5849625,0.9182958
ed75wx8,1.0,0.0
eet63kr,0.0,0.0
eeqllta,2.0,0.8112781
edzsy3d,1.5849625,0.9182958
eenevrw,1.5849625,0.9182958
efdvlyn,1.0,1.0
edw2uw4,1.5849625,0.9182958
ed9vbms,0.0,0.0
edwu4uz,1.0,1.0
ef9f2fx,2.0,1.5
ef1h34d,1.0,0.0
ef6py0w,1.0,0.0
efglbc4,2.0,1.0
ef8vqrw,2.3219281,0.9709506
ed1jtza,0.0,0.0
edkocij,0.0,0.0
ed4ifcg,0.0,0.0
ed9qp1f,0.0,0.0
ef33lnv,0.0,0.0
eeli4nz,1.5849625,0.0
ed3iu52,0.0,0.0
efdyi0p,2.3219281,1.3709506
ee29dhx,1.0,0.0
ef5rih9,1.0,0.0
eepyrfo,1.0,0.0
ef5ffuw,0.0,0.0
ee37ci4,1.5849625,0.9182958
edzv8r8,1.5849625,0.9182958
ef18144,0.0,0.0
edmxo6l,1.0,0.0
eeet2ri,0.0,0.0
eeemq52,1.0,1.0
eehtxf3,1.0,0.0
ees6jx6,2.0,1.0
ef2otkl,2.0,0.8112781
ee2vh5j,0.0,0.0
efah9vv,2.3219281,0.9709506
ed2flfc,1.5849625,0.9182958
ee7u9wl,1.0,0.0
ef61wu3,2.3219281,1.5219281
efd3s59,0.0,0.0
ed1f2ae,2.0,0.8112781
eejnwhe,2.0,1.5
ee0tlcd,2.0,0.0
eczhz57,0.0,0.0
efccewm,0.0,0.0
eexplcp,1.0,1.0
edio3tc,2.3219281,0.7219281
edm0oqr,1.5849625,0.0
eff16zy,0.0,0.0
ee9v6ls,0.0,0.0
eev4548,2.3219281,0.9709506
ee0rebu,0.0,0.0
efdso4k,2.5849625,1.4591479
ee32152,2.3219281,0.9709506
ef4nfo2,1.0,0.0
ednddfp,1.0,0.0
efa5bmw,2.0,0.0
edrmgyd,0.0,0.0
ed1uz4r,1.0,1.0
ednrutx,0.0,0.0
edhzu5d,0.0,0.0
edpipvf,0.0,0.0
ef19rfv,2.3219281,0.9709506
ed8v2zt,1.5849625,0.9182958
edm15in,0.0,0.0
eehvn3u,1.0,0.0
eevddj9,1.0,1.0
eeows46,0.0,0.0
efakift,2.3219281,0.0
ef5s1n6,2.0,1.5
edu5mtd,0.0,0.0
eek92cf,1.0,0.0
eeswprf,1.5849625,0.9182958
eekr2na,1.0,0.0
ee4sqyh,2.8073549,0.9852281
ed15tpn,1.5849625,0.9182958
eeu3j2k,0.0,0.0
ee2gxt0,0.0,0.0
eddh9t6,2.3219281,1.5219281
eevps48,1.5849625,1.5849625
edgihk0,0.0,0.0
ed8sccd,1.0,0.0
ef9nheb,1.5849625,1.5849625
ef4dib4,1.0,1.0
eenjfoc,1.0,1.0
eea2r4x,1.0,1.0
edq77rk,1.5849625,0.9182958
edhmved,1.0,1.0
edfk31g,1.5849625,0.9182958
eewtkdw,1.0,1.0
edfuupy,2.3219281,0.7219281
eequpuy,0.0,0.0
ef1qk52,1.0,0.0
edqc1yz,0.0,0.0
ef03i9l,1.0,1.0
eemncpd,1.0,0.0
ed8qsj2,0.0,0.0
eeijs1a,2.0,1.5
eecyds0,1.0,1.0
edkceoq,0.0,0.0
ed9h959,2.0,0.0
efes66w,0.0,0.0
edz4pxb,0.0,0.0
ef1qldn,2.0,0.8112781
ediiwnp,1.0,0.0
eelzima,1.5849625,0.0
eekaydv,1.0,1.0
ee1is6k,2.0,0.0
ee8ynix,0.0,0.0
eegjy2n,1.0,0.0
eer7as8,1.5849625,0.0
ed53dgo,2.0,0.8112781
ef3glxa,0.0,0.0
eenpbwr,0.0,0.0
eeq2rcw,1.0,0.0
edwbf3w,2.0,0.8112781
eeauw3y,1.0,0.0
edp8gyz,0.0,0.0
edf5ati,1.0,0.0
ed0xg86,2.0,0.0
ef86ndv,0.0,0.0
edorxks,2.0,0.0
efaeyau,0.0,0.0
ee9ylxm,0.0,0.0
ee4j0ev,1.5849625,0.9182958
eeolkwv,1.0,0.0
ed9wp1v,1.0,0.0
ed2rfl3,2.0,1.0
edjxpbo,0.0,0.0
ee4s2ri,1.0,0.0
edqafg8,0.0,0.0
eegoiv0,0.0,0.0
edl263o,1.5849625,0.9182958
ef0qz4l,1.0,0.0
ee2r3i6,1.5849625,0.0
edvadcs,1.0,0.0
edtgn9w,1.0,0.0
eexgj3g,2.0,0.8112781
edmx9jx,1.0,0.0
efeppuk,2.0,0.0
ee0r0ts,0.0,0.0
edv7k5r,0.0,0.0
edsh788,1.5849625,0.0
eenl4zm,0.0,0.0
eeqna7s,3.0,1.0612781
edcye4p,1.0,0.0
ed1uxk0,2.3219281,0.9709506
eee8os5,2.0,0.8112781
ee9ijgv,1.0,0.0
edygatq,2.3219281,1.5219281
eddhihs,1.0,1.0
edfxp6s,0.0,0.0
ed7vjc6,2.8073549,1.4488156
eex3eiu,2.0,0.8112781
ed9s8qe,0.0,0.0
eetd9yf,3.0,0.5435644
eebjuuq,1.5849625,0.0
edypsys,1.0,0.0
edstjt9,0.0,0.0
eebxyl2,1.0,1.0
eda6w1r,0.0,0.0
eeybe8r,0.0,0.0
eeznyof,0.0,0.0
eex0b2y,2.0,1.5
ednrxbf,2.5849625,0.9182958
ee8hl27,1.5849625,0.9182958
ee1uwmb,2.8073549,1.1488349
ee0moh8,0.0,0.0
ef7di86,0.0,0.0
eeynzmp,0.0,0.0
edoqwlj,1.0,1.0
ef8o0xv,1.0,1.0
efbfkzo,0.0,0.0
edkmbzj,0.0,0.0
edxlgqg,0.0,0.0
eedo39y,0.0,0.0
edxv5fz,1.0,0.0
edebfmc,0.0,0.0
ef8hltn,1.0,1.0
edl53v2,1.0,0.0
eeo70nr,2.3219281,0.9709506
ef5hpqc,1.0,1.0
edomxex,1.0,0.0
eds0tur,1.0,0.0
edi6htm,1.5849625,0.9182958
eekr6za,1.0,0.0
eeegc3w,0.0,0.0
ee51k43,1.0,1.0
efetq95,0.0,0.0
edm9lwz,2.3219281,0.7219281
ef82nr1,0.0,0.0
ef7m4eh,0.0,0.0
eekphy7,1.0,0.0
edy9hcs,0.0,0.0
eczdwyd,0.0,0.0
eem4s0m,1.5849625,1.5849625
edclq07,1.0,1.0
ee5s7d6,2.5849625,1.2516292
eeu0j3l,0.0,0.0
eeb38za,1.5849625,0.9182958
eda6ps6,2.8073549,0.5916728
eeavjww,1.5849625,0.0
efgkygv,1.0,0.0
ed2vflf,0.0,0.0
edl1179,1.5849625,1.5849625
ed68nnt,2.0,0.8112781
eep7isl,2.0,1.0
edq5fr6,1.5849625,0.0
ee0d6oo,1.0,0.0
eewxgdt,0.0,0.0
eelgzd7,0.0,0.0
edxttdv,2.8073549,1.3787835
eeaml65,0.0,0.0
eesjzcj,0.0,0.0
ed8y5co,0.0,0.0
efbtjvn,0.0,0.0
efcxpy1,2.0,1.0
edpiiyy,0.0,0.0
eedhro0,0.0,0.0
edycbyu,1.5849625,0.9182958
ed6rryw,1.0,0.0
ef8hjad,0.0,0.0
effynvw,0.0,0.0
ed0eq06,2.0,1.5
eems57y,2.3219281,0.9709506
eewa9ft,0.0,0.0
ee3ilue,1.5849625,0.0
eejkfse,1.0,1.0
eduppyb,2.8073549,1.1488349
edpsky1,0.0,0.0
ed007mk,0.0,0.0
ee2i87i,0.0,0.0
ee5dfej,0.0,0.0
edpowsq,1.0,1.0
ee4focc,1.5849625,0.9182958
eeban97,0.0,0.0
eevocvp,2.0,1.0
eextx0i,0.0,0.0
ed7dhq6,1.0,0.0
eejfh66,0.0,0.0
edd8xuy,2.5849625,0.0
ee2eyy5,1.0,0.0
edeffo7,1.0,0.0
ef1qgf9,0.0,0.0
ed2f6zx,2.0,1.5
ee7hwdb,2.0,0.0
edccsn3,1.0,0.0
ee481jv,1.0,0.0
edimo8m,2.8073549,0.5916728
eem8rqj,2.3219281,1.5219281
ef3z01r,0.0,0.0
effuhnm,1.0,1.0
edoraiq,0.0,0.0
eeynkjq,2.3219281,0.7219281
ed7sd9x,1.0,1.0
efcy1o9,0.0,0.0
ee38rym,2.5849625,1.4591479
eeazfl5,1.5849625,0.0
ede173c,0.0,0.0
efdk8s6,0.0,0.0
ee8no6q,2.0,1.0
eda1r2n,0.0,0.0
