comment_id,multi_label_count,example_very_unclear,unclear_fraction
ee5jkon,3,False,0.0
ee5jnes,3,False,0.0
ee5jpa2,2,False,0.0
ee5jpvz,2,False,0.0
ee5jrmw,1,False,0.0
ee5jt54,0,False,0.0
ee5jy4f,0,False,0.0
ee5k01s,1,False,0.0
ee5k10q,2,False,0.0
ee5k2d4,1,False,0.0
ee5k6kj,1,False,0.0
ee5k7d3,4,False,0.0
ee5k7oy,3,False,0.0
ee5k7vy,0,False,0.0
ee5k84a,3,False,0.0
ee5k87m,4,False,0.0
ee5kat5,1,False,0.0
ee5kbld,1,False,0.0
ee5kfth,5,False,0.0
ee5kfxl,2,False,0.0
ee5kg1m,0,False,0.0
ee5kgax,3,False,0.0
ee5ki2d,2,False,0.0
ee5kjwi,2,False,0.0
ee5kjzk,2,False,0.0
ee5klbf,4,False,0.0
ee5klf7,5,False,0.0
ee5knqu,3,False,0.0
ee5kokt,3,False,0.0
ee5kp4w,2,False,0.0
ee5kpu3,4,False,0.0
ee5ks8s,4,False,0.0
ee5kunq,2,False,0.0
ee5kz0u,2,False,0.0
ee5l0rp,1,False,0.0
ee5l4oh,3,False,0.0
ee5l6ug,2,False,0.0
ee5l7ju,4,False,0.0
ee5l824,4,False,0.0
ee5l9d4,4,False,0.0
ee5laol,4,False,0.0
ee5ldv3,4,False,0.0
ee5lizb,2,False,0.0
ee5lj9o,1,False,0.0
ee5ljm1,2,False,0.0
ee5lmlv,2,False,0.0
ee5lpn2,1,False,0.0
ee5lqz5,2,False,0.0
ee5ls5k,4,False,0.0
ee5lum9,0,False,0.0
ee5lx52,2,False,0.0
ee5lxb7,1,False,0.0
ee5lxcm,2,False,0.0
ee5lxms,2,False,0.0
ee5m0bm,1,False,0.0
ee5m3t6,3,False,0.0
ee5m618,1,False,0.0
ee5m9il,3,False,0.0
ee5m9k2,3,False,0.0
ee5mbfj,2,False,0.0
ee5meg9,1,False,0.0
ee5mf79,3,False,0.0
ee5mgg8,2,False,0.0
ee5midq,4,False,0.0
ee5miu4,0,False,0.0
ee5mj7k,1,False,0.0
ee5ml7l,3,False,0.0
ee5mlll,4,False,0.0
ee5mm39,3,False,0.0
ee5mm6i,1,False,0.0
ee5mn54,3,False,0.0
ee5movp,2,False,0.0
ee5mqor,2,False,0.0
ee5mrte,2,False,0.0
ee5mt3c,2,False,0.0
ee5mw8k,2,False,0.0
ee5mwx8,2,False,0.0
ee5mxrw,1,False,0.0
ee5mzxi,1,False,0.0
ee5n06i,1,False,0.0
ee5n18e,0,False,0.0
ee5n26j,2,False,0.0
ee5n5gk,1,False,0.0
ee5n6we,2,False,0.0
ee5n82f,2,False,0.0
ee5narr,0,False,0.0
ee5nbha,1,False,0.0
ee5ncyq,2,False,0.0
ee5ne6r,1,False,0.0
ee5nfbq,3,False,0.0
ee5nfzi,4,False,0.0
ee5ng89,3,False,0.0
ee5nk9y,2,False,0.0
ee5nl6q,2,False,0.0
ee5nla3,1,False,0.0
ee5nmjg,0,False,0.0
ee5nmws,2,False,0.0
ee5nn34,2,False,0.0
ee5nn7b,5,False,0.0
ee5nox2,1,False,0.0
ee5nr5l,2,False,0.0
ee5nu6p,4,False,0.0
ee5nuv9,1,False,0.0
ee5nv3w,2,False,0.0
ee5nyme,5,False,0.0
ee5nz9s,0,False,0.0
ee5nzn5,2,False,0.0
ee5o7sf,1,False,0.0
ee5o909,4,False,0.0
ee5o989,3,False,0.0
ee5o9a6,1,False,0.0
ee5o9qc,6,False,0.0
ee5oadk,2,False,0.0
ee5oe8j,2,False,0.0
ee5oej6,2,False,0.0
ee5ofab,5,False,0.0
ee5oii9,4,False,0.0
ee5ojl7,5,False,0.0
ee5ojr8,1,False,0.0
ee5oo2m,1,False,0.0
ee5oor0,1,False,0.0
ee5opi0,5,False,0.0
ee5opi1,0,False,0.0
ee5ork9,2,False,0.0
ee5ow6z,2,False,0.0
ee5owwz,2,False,0.0
ee5oykv,1,False,0.0
ee5ozhv,5,False,0.0
ee5p05n,2,False,0.0
ee5p1g2,4,False,0.0
ee5p37u,1,False,0.0
ee5p45c,3,False,0.0
ee5p885,1,False,0.0
ee5p8o3,2,False,0.0
ee5p9e4,1,False,0.0
ee5p9sg,3,False,0.0
ee5pbih,1,False,0.0
ee5pc0g,1,False,0.0
ee5pe2u,2,False,0.0
ee5pf84,4,False,0.0
ee5phdm,1,False,0.0
ee5piix,2,False,0.0
ee5plk4,4,False,0.0
ee5pmjr,1,False,0.0
ee5pml3,2,False,0.0
ee5pnsq,1,False,0.0
ee5po12,2,False,0.0
ee5po5f,3,False,0.0
ee5pom4,6,False,0.0
ee5ppay,2,False,0.0
ee5ppte,3,False,0.0
ee5pu4o,1,False,0.0
ee5pu6m,1,False,0.0
ee5pxrn,1,False,0.0
ee5q0l5,4,False,0.0
ee5q0w4,1,False,0.0
ee5q1q8,3,False,0.0
ee5q1wn,3,False,0.0
ee5q3af,3,False,0.0
ee5q4q6,2,False,0.0
ee5q9b7,1,False,0.0
ee5qajc,2,False,0.0
ee5qb8x,2,False,0.0
ee5qbl5,2,False,0.0
ee5qdj5,2,False,0.0
ee5qfde,2,False,0.0
ee5qfle,2,False,0.0
ee5qjnp,2,False,0.0
ee5qmuy,1,False,0.0
ee5qmwi,1,False,0.0
ee5qo4m,2,False,0.0
ee5qris,2,False,0.0
ee5qs3r,4,False,0.0
ee5qu16,4,False,0.0
ee5quyf,1,False,0.0
ee5qvw7,1,False,0.0
ee5qw35,3,False,0.0
ee5qwna,4,False,0.0
ee5qye5,4,False,0.0
ee5qyea,3,False,0.0
ee5qypg,0,False,0.0
ee5qys7,2,False,0.0
ee5r309,2,False,0.0
ee5r6t1,4,False,0.0
ee5r6t6,4,False,0.0
ee5r8iv,3,False,0.0
ee5rbmj,4,False,0.0
ee5rdeb,2,False,0.0
ee5rgb9,1,False,0.0
ee5rjb9,3,False,0.0
ee5rncy,1,False,0.0
ee5rnpw,2,False,0.0
ee5rqyi,3,False,0.0
ee5rraw,2,False,0.0
ee5rspy,2,False,0.0
ee5rtqg,1,False,0.0
ee5rwm2,5,False,0.0
ee5rz4o,0,False,0.0
ee5rz96,4,False,0.0
ee5s00w,0,False,0.0
ee5s0j7,0,False,0.0
ee5s38g,0,False,0.0
ee5s4hc,6,False,0.0
ee5s7d6,6,False,0.0
ee5s9e3,2,False,0.0
ee5s9fo,2,False,0.0
ee5sbjb,1,False,0.0
ee5seud,4,False,0.0
ee5sho8,2,False,0.0
ee5shpk,2,False,0.0
ee5si11,1,False,0.0
ee5siyw,2,False,0.0
ee5sjk1,2,False,0.0
ee5skax,5,False,0.0
ee5sn6c,1,False,0.0
ee5sndq,1,False,0.0
ee5sne4,1,False,0.0
ee5sp7y,2,False,0.0
ee5spsi,1,False,0.0
ee5sqgu,5,False,0.0
ee5sqok,2,False,0.0
ee5sraz,3,False,0.0
ee5srgz,2,False,0.0
ee5svjq,1,False,0.0
ee5svxf,1,False,0.0
ee5swn2,1,False,0.0
ee5sxcs,3,False,0.0
ee5sz2d,3,False,0.0
ee5t2eo,4,False,0.0
ee5t4az,5,False,0.0
ee5t62n,6,False,0.0
ee5t6o3,2,False,0.0
ee5t7s3,2,False,0.0
ee5t7wd,1,False,0.0
ee5tb1i,2,False,0.0
ee5tc12,1,False,0.0
ee5tdjo,3,False,0.0
ee5ter3,2,False,0.0
ee5tkkc,2,False,0.0
ee5to3v,0,False,0.0
ee5tqf1,1,False,0.0
ee5tqqq,1,False,0.0
ee5troq,4,False,0.0
ee5true,4,False,0.0
ee5tt6v,1,False,0.0
ee5ttfb,1,False,0.0
ee5tutw,0,False,0.0
ee5tx7q,1,False,0.0
ee5u0zf,1,False,0.0
ee5u2v9,0,False,0.0
ee5u4g3,3,False,0.0
ee5u4io,5,False,0.0
ee5u53c,1,False,0.0
ee5u6jw,0,False,0.0
ee5u8cn,2,False,0.0
ee5u917,4,False,0.0
ee5u921,2,False,0.0
ee5ua5f,6,False,0.0
ee5ubf9,1,False,0.0
ee5ubym,4,False,0.0
ee5uc9g,1,False,0.0
ee5udum,2,False,0.0
ee5ue95,3,False,0.0
ee5uez9,2,False,0.0
ee5uiut,1,False,0.0
ee5uj60,1,False,0.0
ee5ukqu,2,False,0.0
ee5ulcx,2,False,0.0
ee5uldo,2,False,0.0
ee5ults,2,False,0.0
ee5un57,6,False,0.0
ee5uncs,1,False,0.0
ee5uow2,1,False,0.0
ee5uox1,1,False,0.0
ee5upc0,3,False,0.0
ee5upzv,5,False,0.0
ee5urmh,0,False,0.0
ee5usgu,2,False,0.0
ee5uujw,3,False,0.0
ee5uvpa,1,False,0.0
ee5uy57,1,False,0.0
ee5uy98,0,False,0.0
ee5uymk,1,False,0.0
ee5v091,2,False,0.0
ee5v1je,2,False,0.0
ee5v1o5,2,False,0.0
ee5v3q7,4,False,0.0
ee5v4tb,4,False,0.0
ee5v5uy,0,False,0.0
ee5v7gg,2,False,0.0
ee5v7o6,2,False,0.0
ee5v8v1,2,False,0.0
ee5v995,2,False,0.0
ee5v9jw,4,False,0.0
ee5v9kb,0,False,0.0
ee5vdd5,3,False,0.0
ee5vfgq,1,False,0.0
ee5visr,6,False,0.0
ee5vknc,2,False,0.0
ee5vmzf,2,False,0.0
ee5vngx,2,False,0.0
ee5vnjw,4,False,0.0
ee5vq64,5,False,0.0
ee5vs7z,3,False,0.0
ee5vunm,3,False,0.0
ee5vvau,2,False,0.0
ee5vvot,0,False,0.0
ee5vw09,2,False,0.0
ee5w1np,4,False,0.0
ee5w2d8,4,False,0.0
ee5w3ll,2,False,0.0
ee5w3lp,2,False,0.0
ee5w3ql,2,False,0.0
ee5w4vd,0,False,0.0
ee5w5wp,0,False,0.0
ee5w6jd,3,False,0.0
ee5wcpw,1,False,0.0
ee5wcxp,1,False,0.0
ee5weni,3,False,0.0
ee5wfoi,3,False,0.0
ee5wfua,3,False,0.0
ee5wijm,2,False,0.0
ee5wme3,2,False,0.0
ee5wmkb,4,False,0.0
ee5wnfd,2,False,0.0
ee5wpl2,1,False,0.0
ee5wr0y,4,False,0.0
ee5wt9v,3,False,0.0
ee5wugq,3,False,0.0
ee5wv3h,3,False,0.0
ee5wvbr,5,False,0.0
ee5ww5r,4,False,0.0
ee5wzwr,3,False,0.0
ee5x15q,2,False,0.0
ee5x1j6,1,False,0.0
ee5x49c,1,False,0.0
ee5x73x,3,False,0.0
ee5x94e,2,False,0.0
ee5xax9,4,False,0.0
ee5xfyq,1,False,0.0
ee5xkf6,5,False,0.0
ee5xkka,1,False,0.0
ee5xmei,3,False,0.0
ee5xnm0,1,False,0.0
ee5xo0e,0,False,0.0
ee5xona,1,False,0.0
ee5xpc8,4,False,0.0
ee5xpex,2,False,0.0
ee5xpno,5,False,0.0
ee5xqho,3,False,0.0
ee5xr97,1,False,0.0
ee5xsnn,4,False,0.0
ee5xsw1,2,False,0.0
ee5xtsy,1,False,0.0
ee5xutm,1,False,0.0
ee5xvhd,3,False,0.0
ee5xvub,3,False,0.0
ee5xvwn,2,False,0.0
ee5xx4i,3,False,0.0
ee5xxx8,4,False,0.0
ee5xznk,2,False,0.0
ee5y25d,2,False,0.0
ee5y25t,4,False,0.0
ee5y46d,4,False,0.0
ee5y5l3,3,False,0.0
ee5y5vn,2,False,0.0
ee5y67v,3,False,0.0
ee5y6bu,4,False,0.0
ee5y6dt,5,False,0.0
ee5ya78,2,False,0.0
ee5ybue,6,False,0.0
ee5yeln,4,False,0.0
ee5yesg,3,False,0.0
ee5yeu8,3,False,0.0
ee5yfwn,3,False,0.0
ee5yg0f,2,False,0.0
ee5yg0t,1,False,0.0
ee5yk7s,1,False,0.0
ee5yla0,3,False,0.0
ee5yllc,2,False,0.0
ee5ymhc,2,False,0.0
ee5yq7n,2,False,0.0
ee5yrt8,2,False,0.0
ee5yt2r,3,False,0.0
ee5ytrw,1,False,0.0
ee5yvru,1,False,0.0
ee5ywyw,1,False,0.0
ee5yy29,2,False,0.0
ee5yybc,0,False,0.0
ee5yzds,3,False,0.0
ee5z00k,2,False,0.0
ee5z1cp,4,False,0.0
ee5z2kr,0,False,0.0
ee5z3kj,3,False,0.0
ee5z6x3,1,False,0.0
ee5z7uc,4,False,0.0
ee5z9vz,1,False,0.0
ee5z9xs,1,False,0.0
ee5zb5a,1,False,0.0
ee5zdsr,3,False,0.0
ee5zfme,0,False,0.0
ee5zgpw,3,False,0.0
ee5zh4h,2,False,0.0
ee5zidz,2,False,0.0
ee5zj70,4,False,0.0
ee5zlrj,4,False,0.0
ee5zmcy,1,False,0.0
ee5zmoj,1,False,0.0
ee5zn2h,0,False,0.0
ee5zpvn,2,False,0.0
ee5zr74,3,False,0.0
ee5zsz6,3,False,0.0
ee5zt3u,4,False,0.0
ee5ztzi,6,False,0.0
ee5zutu,4,False,0.0
ee5zv1r,2,False,0.0
ee5zvi7,2,False,0.0
ee600te,5,False,0.0
ee60116,3,False,0.0
ee6015h,1,False,0.0
ee601k4,4,False,0.0
ee601qw,0,False,0.0
ee6030g,4,False,0.0
ee603a2,2,False,0.0
ee6043y,2,False,0.0
ee605ki,1,False,0.0
ee607z9,1,False,0.0
ee6090i,2,False,0.0
ee60f37,4,False,0.0
ee60gmc,2,False,0.0
ee60jrq,3,False,0.0
ee60jtu,3,False,0.0
ee60k0m,3,False,0.0
ee60mbb,1,False,0.0
ee60q8u,3,False,0.0
ee60r1b,0,False,0.0
ee60s05,2,False,0.0
ee60sn5,1,False,0.0
ee60ws9,1,False,0.0
ee60xki,3,False,0.0
ee613rq,3,False,0.0
ee613su,1,False,0.0
ee61445,0,False,0.0
ee615m4,2,False,0.0
ee616e6,4,False,0.0
ee617nt,0,False,0.0
ee618dn,3,False,0.0
ee61a40,1,False,0.0
ee61bwq,1,False,0.0
ee61cjd,4,False,0.0
ee61e0d,2,False,0.0
ee61g9k,2,False,0.0
ee61gnx,2,False,0.0
ee61h61,3,False,0.0
ee61izf,2,False,0.0
ee61j1t,2,False,0.0
ee61knx,4,False,0.0
ee61ofa,1,False,0.0
ee61s79,5,False,0.0
ee61t4b,2,False,0.0
ee61x6c,1,False,0.0
ee61x8k,3,False,0.0
ee61xwb,3,False,0.0
ee620rq,6,False,0.0
ee6258c,0,False,0.0
ee625yr,5,False,0.0
ee626do,2,False,0.0
ee626ox,2,False,0.0
ee626xi,1,False,0.0
ee62c5h,3,False,0.0
ee62cyq,2,False,0.0
ee62djx,5,False,0.0
ee62fgk,1,False,0.0
ee62fve,3,False,0.0
ee62jwb,1,False,0.0
ee62myo,0,False,0.0
ee62nkv,0,False,0.0
ee62pbi,2,False,0.0
ee62pd0,6,False,0.0
ee62psv,2,False,0.0
ee62s7o,2,False,0.0
ee62tdm,0,False,0.0
ee62u6d,1,False,0.0
ee62wjy,2,False,0.0
ee62x97,1,False,0.0
ee62xg8,4,False,0.0
ee62xto,2,False,0.0
ee62y3m,1,False,0.0
ee62y6x,5,False,0.0
ee62ydl,3,False,0.0
ee631oa,2,False,0.0
ee632bg,2,False,0.0
ee6360j,5,False,0.0
ee637s8,2,False,0.0
ee6386k,3,False,0.0
ee638uw,2,False,0.0
ee639et,1,False,0.0
ee63dxw,2,False,0.0
ee63efc,1,False,0.0
ee63fat,5,False,0.0
ee63fs5,1,False,0.0
ee63hvz,3,False,0.0
ee63kli,5,False,0.0
ee63poo,2,False,0.0
ee63rie,2,False,0.0
ee63vxk,1,False,0.0
ee63xle,1,False,0.0
ee63zv9,4,False,0.0
ee644qn,3,False,0.0
ee644vj,2,False,0.0
ee64ajc,3,False,0.0
ee64azv,1,False,0.0
ee64brf,1,False,0.0
ee64byg,3,False,0.0
ee64day,2,False,0.0
ee64dbh,2,False,0.0
ee64dsq,4,False,0.0
ee64et6,5,False,0.0
ee64ggs,2,False,0.0
ee64hkk,3,False,0.0
ee64hlu,3,False,0.0
ee64lj2,5,False,0.0
ee64ooe,2,False,0.0
ee64ows,2,False,0.0
ee64q20,1,False,0.0
ee64r51,7,False,0.0
ee64rac,5,False,0.0
ee64rsw,1,False,0.0
ee64sm8,1,False,0.0
ee64tf4,4,False,0.0
ee64upj,1,False,0.0
ee64wut,3,False,0.0
ee64x1y,3,False,0.0
ee64xkc,4,False,0.0
ee64xs7,6,False,0.0
ee64yxt,4,False,0.0
ee650ob,4,False,0.0
ee651ux,2,False,0.0
ee653zk,1,False,0.0
ee6544w,1,False,0.0
ee655oi,3,False,0.0
ee65662,0,False,0.0
ee65b0t,3,False,0.0
ee65bd8,3,False,0.0
ee65c0l,2,False,0.0
ee65d7e,1,False,0.0
ee65dgs,4,False,0.0
ee65e40,2,False,0.0
ee65em5,3,False,0.0
ee65gd2,3,False,0.0
ee65jjp,3,False,0.0
ee65kad,1,False,0.0
ee65l8p,2,False,0.0
ee65ls0,2,False,0.0
ee65luq,6,False,0.0
ee65m8u,3,False,0.0
ee65mum,4,False,0.0
ee65nau,2,False,0.0
ee65rdq,2,False,0.0
ee65vbi,4,False,0.0
ee65vw9,1,False,0.0
ee65wjq,2,False,0.0
ee65yfa,3,False,0.0
ee6608z,1,False,0.0
ee66boo,4,False,0.0
ee66c9z,5,False,0.0
ee66dhk,0,False,0.0
ee66fvh,1,False,0.0
ee66igd,5,False,0.0
ee66msx,1,False,0.0
ee66nq8,2,False,0.0
ee66rq1,2,False,0.0
ee66s62,1,False,0.0
ee66s63,1,False,0.0
ee66sji,1,False,0.0
ee66uw9,2,False,0.0
ee66v11,1,False,0.0
ee66woa,3,False,0.0
ee66x2d,3,False,0.0
ee66yo9,1,False,0.0
ee6729h,3,False,0.0
ee67318,5,False,0.0
ee673m8,1,False,0.0
ee678u3,1,False,0.0
ee678wy,2,False,0.0
ee678x6,1,False,0.0
ee679hh,1,False,0.0
ee67aje,0,False,0.0
ee67eco,5,False,0.0
ee67ej2,2,False,0.0
ee67en8,2,False,0.0
ee67h5v,2,False,0.0
ee67ij5,2,False,0.0
ee67iw9,2,False,0.0
ee67jdw,3,False,0.0
ee67jkf,3,False,0.0
ee67oh7,3,False,0.0
ee67r8a,9,False,0.0
ee67rng,5,False,0.0
ee67s6j,2,False,0.0
ee67x4u,1,False,0.0
ee67y3p,4,False,0.0
ee67yw9,3,False,0.0
ee67z59,1,False,0.0
ee681md,6,False,0.0
ee683gk,1,False,0.0
ee683l5,2,False,0.0
ee683lv,2,False,0.0
ee685ge,2,False,0.0
ee686iq,3,False,0.0
ee6871i,3,False,0.0
ee687me,4,False,0.0
ee688eq,2,False,0.0
ee68cn9,0,False,0.0
ee68d2e,4,False,0.0
ee68gqt,5,False,0.0
ee68h6r,2,False,0.0
ee68j2b,2,False,0.0
ee68pu3,2,False,0.0
ee68pvx,5,False,0.0
ee68q1i,1,False,0.0
ee68w9a,1,False,0.0
ee68wff,1,False,0.0
ee68xuq,1,False,0.0
ee68yee,1,False,0.0
ee68zba,1,False,0.0
ee691bd,2,False,0.0
ee692ct,3,False,0.0
ee692im,3,False,0.0
ee695fn,3,False,0.0
ee696n5,1,False,0.0
ee6993w,2,False,0.0
ee69aun,2,False,0.0
ee69cgm,4,False,0.0
ee69cp2,4,False,0.0
ee69ha1,1,False,0.0
ee69j31,5,False,0.0
ee69n0b,1,False,0.0
ee69phf,2,False,0.0
ee69qhz,4,False,0.0
ee69quy,1,False,0.0
ee69srs,0,False,0.0
ee69t6d,1,False,0.0
ee69wkr,4,False,0.0
ee69wxk,2,False,0.0
ee69xh7,3,False,0.0
ee69y0x,2,False,0.0
ee69yv8,1,False,0.0
ee6a11b,1,False,0.0
ee6a2mi,1,False,0.0
ee6a3n5,5,False,0.0
ee6a4do,1,False,0.0
ee6aac6,2,False,0.0
ee6afk2,1,False,0.0
ee6ag9m,1,False,0.0
ee6ah9v,2,False,0.0
ee6ak9f,0,False,0.0
ee6amuo,3,False,0.0
ee6ao7s,5,False,0.0
ee6aqq8,0,False,0.0
ee6aqrl,1,False,0.0
ee6asfi,2,False,0.0
ee6atyh,3,False,0.0
ee6axat,3,False,0.0
ee6b0v2,2,False,0.0
ee6b1bw,4,False,0.0
ee6b24s,2,False,0.0
ee6b2kd,2,False,0.0
ee6b37e,1,False,0.0
ee6b4xc,1,False,0.0
ee6b6h5,0,False,0.0
ee6b6oc,3,False,0.0
ee6b97a,0,False,0.0
ee6b9b6,1,False,0.0
ee6bajb,2,False,0.0
ee6bd0d,2,False,0.0
ee6bdtn,2,False,0.0
ee6bgr1,3,False,0.0
ee6bgs8,1,False,0.0
ee6bip1,3,False,0.0
ee6bjs8,3,False,0.0
ee6bkor,1,False,0.0
ee6bn1w,2,False,0.0
ee6bork,1,False,0.0
ee6bpyw,1,False,0.0
ee6bxrc,3,False,0.0
ee6by84,2,False,0.0
ee6c1bf,2,False,0.0
ee6c1pq,1,False,0.0
ee6c291,1,False,0.0
ee6c630,3,False,0.0
ee6c7ep,2,False,0.0
ee6c7t8,3,False,0.0
ee6c8k2,1,False,0.0
ee6cd75,2,False,0.0
ee6cdbg,3,False,0.0
ee6cghe,2,False,0.0
ee6cjf7,4,False,0.0
ee6ckly,2,False,0.0
ee6cl1m,4,False,0.0
ee6co25,3,False,0.0
ee6coh3,1,False,0.0
ee6cpmf,1,False,0.0
ee6cqln,2,False,0.0
ee6csut,3,False,0.0
ee6ctwh,2,False,0.0
ee6cvki,2,False,0.0
ee6cxes,3,False,0.0
ee6cyhw,1,False,0.0
ee6czjj,1,False,0.0
ee6d059,3,False,0.0
ee6d2xx,3,False,0.0
ee6d39y,4,False,0.0
ee6d49x,1,False,0.0
ee6d4bn,3,False,0.0
ee6d6pb,3,False,0.0
ee6d7v5,1,False,0.0
ee6d8au,4,False,0.0
ee6d8nb,4,False,0.0
ee6d9ok,3,False,0.0
ee6d9qc,3,False,0.0
ee6dauc,5,False,0.0
ee6dbjn,1,False,0.0
ee6dd26,2,False,0.0
ee6deao,4,False,0.0
ee6dgmm,3,False,0.0
ee6djks,2,False,0.0
ee6dju6,1,False,0.0
ee6dmy1,0,False,0.0
ee6dnq1,1,False,0.0
ee6dtl6,0,False,0.0
ee6dtq1,6,False,0.0
ee6dv3m,2,False,0.0
ee6dzfy,4,False,0.0
ee6e1g0,5,False,0.0
ee6e35v,0,False,0.0
ee6e3to,3,False,0.0
ee6e7v1,1,False,0.0
ee6e9u9,3,False,0.0
ee6ea7y,3,False,0.0
ee6ebsj,0,False,0.0
ee6ecmr,2,False,0.0
ee6edpz,4,False,0.0
ee6eeaz,4,False,0.0
ee6efzm,0,False,0.0
ee6em86,3,False,0.0
ee6em9b,1,False,0.0
ee6emyi,5,False,0.0
ee6eoes,4,False,0.0
ee6er1b,1,False,0.0
ee6esd1,1,False,0.0
ee6eu9f,1,False,0.0
ee6euz8,1,False,0.0
ee6evff,1,False,0.0
ee6evgo,3,False,0.0
ee6evk4,2,False,0.0
ee6evy7,3,False,0.0
ee6ewou,10,False,0.0
ee6exi4,0,False,0.0
ee6eyoy,3,False,0.0
ee6ezx6,3,False,0.0
ee6f3ip,1,False,0.0
ee6f4rc,2,False,0.0
ee6f7if,4,False,0.0
ee6f8q8,1,False,0.0
ee6fae7,5,False,0.0
ee6fd06,2,False,0.0
ee6fe25,2,False,0.0
ee6feki,2,False,0.0
ee6femf,1,False,0.0
ee6fhaa,2,False,0.0
ee6fjot,2,False,0.0
ee6fojd,2,False,0.0
ee6foxc,6,False,0.0
ee6fphc,4,False,0.0
ee6fqdh,4,False,0.0
ee6ft98,3,False,0.0
ee6fu0y,3,False,0.0
ee6fuwh,1,False,0.0
ee6fvcu,5,False,0.0
ee6fvk3,5,False,0.0
ee6fw3v,2,False,0.0
ee6fwjc,0,False,0.0
ee6g0gu,6,False,0.0
ee6g21n,1,False,0.0
ee6g3c1,4,False,0.0
ee6gc6n,2,False,0.0
ee6ghgd,1,False,0.0
ee6gib3,1,False,0.0
ee6gjec,2,False,0.0
ee6gkss,1,False,0.0
ee6gr8d,1,False,0.0
ee6grwl,1,False,0.0
ee6gugz,4,False,0.0
ee6guqz,2,False,0.0
ee6h0ml,2,False,0.0
ee6h4qh,3,False,0.0
ee6h5dv,1,False,0.0
ee6h5m3,2,False,0.0
ee6h76o,2,False,0.0
ee6hc41,1,False,0.0
ee6hcjf,5,False,0.0
ee6hcjp,3,False,0.0
ee6hcv6,2,False,0.0
ee6hipa,4,False,0.0
ee6hjvw,3,False,0.0
ee6hl39,2,False,0.0
ee6hl3b,1,False,0.0
ee6hone,1,False,0.0
ee6hoqy,2,False,0.0
ee6hpsf,1,False,0.0
ee6hpuv,1,False,0.0
ee6hq6q,5,False,0.0
ee6hrkt,2,False,0.0
ee6hs0y,0,False,0.0
ee6hs89,3,False,0.0
ee6ht5e,1,False,0.0
ee6hwxc,2,False,0.0
ee6hy4i,1,False,0.0
ee6hz95,1,False,0.0
ee6hzfb,6,False,0.0
ee6i0bx,1,False,0.0
ee6i29k,1,False,0.0
ee6i2te,3,False,0.0
ee6i67r,3,False,0.0
ee6i7dv,4,False,0.0
ee6id60,2,False,0.0
ee6iekm,2,False,0.0
ee6ieq7,4,False,0.0
ee6ih28,1,False,0.0
ee6iig7,1,False,0.0
ee6iiy1,5,False,0.0
ee6imcj,1,False,0.0
ee6iolx,2,False,0.0
ee6iphy,2,False,0.0
ee6iq6l,1,False,0.0
ee6ixes,3,False,0.0
ee6iy6t,0,False,0.0
ee6j071,2,False,0.0
ee6j2me,2,False,0.0
ee6j2zd,2,False,0.0
ee6j5q7,3,False,0.0
ee6j66v,1,False,0.0
ee6j8f0,2,False,0.0
ee6jcjf,2,False,0.0
ee6jlzr,3,False,0.0
ee6jm7c,1,False,0.0
ee6jp9c,4,False,0.0
ee6jq3a,1,False,0.0
ee6jt8q,0,False,0.0
ee6juy3,2,False,0.0
ee6jywv,1,False,0.0
ee6k1ip,1,False,0.0
ee6k26o,3,False,0.0
ee6kdib,3,False,0.0
ee6kic8,0,False,0.0
ee6kk86,5,False,0.0
ee6kkyc,3,False,0.0
ee6klfn,5,False,0.0
ee6ko2l,4,False,0.0
ee6kojr,3,False,0.0
ee6kqn7,1,False,0.0
ee6kv7j,2,False,0.0
ee6kw3l,2,False,0.0
ee6kxgs,1,False,0.0
ee6kycp,1,False,0.0
ee6kzls,1,False,0.0
ee6l1sc,2,False,0.0
ee6l4ts,4,False,0.0
ee6l7to,1,False,0.0
ee6l9t2,2,False,0.0
ee6lao8,2,False,0.0
ee6lcw2,2,False,0.0
ee6lj3g,4,False,0.0
ee6lmcm,5,False,0.0
ee6lpng,2,False,0.0
ee6lqiq,9,False,0.0
ee6lrfk,1,False,0.0
ee6luzo,2,False,0.0
ee6m2y4,0,False,0.0
ee6m3md,1,False,0.0
ee6m5ue,1,False,0.0
ee6m9dk,2,False,0.0
ee6mb6z,3,False,0.0
ee6mdsy,2,False,0.0
ee6me9w,3,False,0.0
ee6megc,1,False,0.0
ee6men7,3,False,0.0
ee6mftf,1,False,0.0
ee6mgyj,1,False,0.0
ee6mjst,0,False,0.0
ee6mo79,1,False,0.0
ee6mtd9,2,False,0.0
ee6mtyn,3,False,0.0
ee6mwmq,4,False,0.0
ee6mz3l,3,False,0.0
ee6n1br,3,False,0.0
ee6n1cr,2,False,0.0
ee6n1e0,3,False,0.0
ee6n5yd,3,False,0.0
ee6n7kk,2,False,0.0
ee6nb5a,1,False,0.0
ee6nbxv,1,False,0.0
ee6nfex,1,False,0.0
ee6ngi0,2,False,0.0
ee6nmnj,2,False,0.0
ee6nn11,4,False,0.0
ee6nrbo,5,False,0.0
ee6nrpy,3,False,0.0
ee6nsim,4,False,0.0
ee6nuu3,5,False,0.0
ee6nx7j,4,False,0.0
ee6nxi6,1,False,0.0
ee6nzx6,1,False,0.0
ee6o1mk,2,False,0.0
ee6o269,0,False,0.0
ee6o2hd,3,False,0.0
ee6o58g,8,False,0.0
